Gene_Ensembl_ID,2020_Gene_Name,2024_Gene_Name,2020_Gene_Type,2024_Gene_Type
ENSG00000183562,AC131971.1,,lncRNA,lncRNA
ENSG00000183569,SERHL2,SERHL2,protein_coding,protein_coding
ENSG00000183570,PCBP3,PCBP3,protein_coding,protein_coding
ENSG00000183571,PGPEP1L,PGPEP1L,protein_coding,protein_coding
ENSG00000183576,SETD3,SETD3,protein_coding,protein_coding
ENSG00000183578,TNFAIP8L3,TNFAIP8L3,protein_coding,protein_coding
ENSG00000183579,ZNRF3,ZNRF3,protein_coding,protein_coding
ENSG00000183580,FBXL7,FBXL7,protein_coding,protein_coding
ENSG00000183597,TANGO2,TANGO2,protein_coding,protein_coding
ENSG00000183598,HIST2H3D,H3C13,protein_coding,protein_coding
ENSG00000183605,SFXN4,SFXN4,protein_coding,protein_coding
ENSG00000183607,GKN2,GKN2,protein_coding,protein_coding
ENSG00000183615,FAM167B,FAM167B,protein_coding,protein_coding
ENSG00000183617,MRPL54,MRPL54,protein_coding,protein_coding
ENSG00000183621,ZNF438,ZNF438,protein_coding,protein_coding
ENSG00000183624,HMCES,HMCES,protein_coding,protein_coding
ENSG00000183625,CCR3,CCR3,protein_coding,protein_coding
ENSG00000183628,DGCR6,DGCR6,protein_coding,protein_coding
ENSG00000183629,GOLGA8G,GOLGA8G,protein_coding,protein_coding
ENSG00000183631,PRR32,PRR32,protein_coding,protein_coding
ENSG00000183632,TP53TG3,TP53TG3,protein_coding,protein_coding
ENSG00000183638,RP1L1,RP1L1,protein_coding,protein_coding
ENSG00000183640,KRTAP8-1,KRTAP8-1,protein_coding,protein_coding
ENSG00000183643,C15orf32,C15orf32,lncRNA,lncRNA
ENSG00000183644,C11orf88,HOATZ,protein_coding,protein_coding
ENSG00000183647,ZNF530,ZNF530,protein_coding,protein_coding
ENSG00000183648,NDUFB1,NDUFB1,protein_coding,protein_coding
ENSG00000183654,MARCH11,MARCHF11,protein_coding,protein_coding
ENSG00000183655,KLHL25,KLHL25,protein_coding,protein_coding
ENSG00000183662,TAFA1,TAFA1,protein_coding,protein_coding
ENSG00000183665,TRMT12,TRMT12,protein_coding,protein_coding
ENSG00000183668,PSG9,PSG9,protein_coding,protein_coding
ENSG00000183671,GPR1,CMKLR2,protein_coding,protein_coding
ENSG00000183674,LINC00518,LINC00518,lncRNA,lncRNA
ENSG00000183682,BMP8A,BMP8A,protein_coding,protein_coding
ENSG00000183684,ALYREF,ALYREF,protein_coding,protein_coding
ENSG00000183688,RFLNB,RFLNB,protein_coding,protein_coding
ENSG00000183690,EFHC2,EFHC2,protein_coding,protein_coding
ENSG00000183691,NOG,NOG,protein_coding,protein_coding
ENSG00000183695,MRGPRX2,MRGPRX2,protein_coding,protein_coding
ENSG00000183696,UPP1,UPP1,protein_coding,protein_coding
ENSG00000183706,OR4N4,OR4N4,protein_coding,protein_coding
ENSG00000183709,IFNL2,IFNL2,protein_coding,protein_coding
ENSG00000183715,OPCML,OPCML,protein_coding,protein_coding
ENSG00000183718,TRIM52,TRIM52,protein_coding,protein_coding
ENSG00000183722,LHFPL6,LHFPL6,protein_coding,protein_coding
ENSG00000183723,CMTM4,CMTM4,protein_coding,protein_coding
ENSG00000183726,TMEM50A,TMEM50A,protein_coding,protein_coding
ENSG00000183729,NPBWR1,,protein_coding,
ENSG00000183733,FIGLA,FIGLA,protein_coding,protein_coding
ENSG00000183734,ASCL2,ASCL2,protein_coding,protein_coding
ENSG00000183735,TBK1,TBK1,protein_coding,protein_coding
ENSG00000183741,CBX6,CBX6,protein_coding,protein_coding
ENSG00000183742,MACC1,MACC1,protein_coding,protein_coding
ENSG00000183747,ACSM2A,ACSM2A,protein_coding,protein_coding
ENSG00000183751,TBL3,TBL3,protein_coding,protein_coding
ENSG00000183753,BPY2,BPY2,protein_coding,protein_coding
ENSG00000183760,ACP7,ACP7,protein_coding,protein_coding
ENSG00000183762,KREMEN1,KREMEN1,protein_coding,protein_coding
ENSG00000183763,TRAIP,TRAIP,protein_coding,protein_coding
ENSG00000183765,CHEK2,CHEK2,protein_coding,protein_coding
ENSG00000183770,FOXL2,FOXL2,protein_coding,protein_coding
ENSG00000183773,AIFM3,AIFM3,protein_coding,protein_coding
ENSG00000183775,KCTD16,KCTD16,protein_coding,protein_coding
ENSG00000183778,B3GALT5,B3GALT5,protein_coding,protein_coding
ENSG00000183779,ZNF703,ZNF703,protein_coding,protein_coding
ENSG00000183780,SLC35F3,SLC35F3,protein_coding,protein_coding
ENSG00000183783,KCTD8,KCTD8,protein_coding,protein_coding
ENSG00000183784,DOCK8-AS1,DOCK8-AS1,lncRNA,lncRNA
ENSG00000183785,TUBA8,TUBA8,protein_coding,protein_coding
ENSG00000183791,ELOA3,,protein_coding,
ENSG00000183793,NPIPA5,NPIPA5,protein_coding,protein_coding
ENSG00000183795,BPY2B,BPY2B,protein_coding,protein_coding
ENSG00000183798,EMILIN3,EMILIN3,protein_coding,protein_coding
ENSG00000183801,OLFML1,OLFML1,protein_coding,protein_coding
ENSG00000183807,FAM162B,FAM162B,protein_coding,protein_coding
ENSG00000183808,RBM12B,RBM12B,protein_coding,protein_coding
ENSG00000183813,CCR4,CCR4,protein_coding,protein_coding
ENSG00000183814,LIN9,LIN9,protein_coding,protein_coding
ENSG00000183822,NCF4-AS1,NCF4-AS1,lncRNA,lncRNA
ENSG00000183826,BTBD9,BTBD9,protein_coding,protein_coding
ENSG00000183828,NUDT14,NUDT14,protein_coding,protein_coding
ENSG00000183831,ANKRD45,ANKRD45,protein_coding,protein_coding
ENSG00000183833,MAATS1,CFAP91,protein_coding,protein_coding
ENSG00000183837,PNMA3,PNMA3,protein_coding,protein_coding
ENSG00000183840,GPR39,GPR39,protein_coding,protein_coding
ENSG00000183844,FAM3B,FAM3B,protein_coding,protein_coding
ENSG00000183850,ZNF730,ZNF730,protein_coding,protein_coding
ENSG00000183853,KIRREL1,KIRREL1,protein_coding,protein_coding
ENSG00000183856,IQGAP3,IQGAP3,protein_coding,protein_coding
ENSG00000183862,CNGA2,CNGA2,protein_coding,protein_coding
ENSG00000183864,TOB2,TOB2,protein_coding,protein_coding
ENSG00000183873,SCN5A,SCN5A,protein_coding,protein_coding
ENSG00000183876,ARSI,ARSI,protein_coding,protein_coding
ENSG00000183878,UTY,UTY,protein_coding,protein_coding
ENSG00000183888,SRARP,SRARP,protein_coding,protein_coding
ENSG00000183889,AC138969.1,NPIPA9,protein_coding,protein_coding
ENSG00000183891,TTC32,TTC32,protein_coding,protein_coding
ENSG00000183908,LRRC55,LRRC55,protein_coding,protein_coding
ENSG00000183914,DNAH2,DNAH2,protein_coding,protein_coding
ENSG00000183918,SH2D1A,SH2D1A,protein_coding,protein_coding
ENSG00000183921,SDR42E2,SDR42E2,protein_coding,protein_coding
ENSG00000183938,TRBV21OR9-2,TRBV21OR9-2,,
ENSG00000183943,PRKX,PRKX,protein_coding,protein_coding
ENSG00000183955,KMT5A,KMT5A,protein_coding,protein_coding
ENSG00000183960,KCNH8,KCNH8,protein_coding,protein_coding
ENSG00000183963,SMTN,SMTN,protein_coding,protein_coding
ENSG00000183971,NPW,NPW,protein_coding,protein_coding
ENSG00000183977,PP2D1,PP2D1,protein_coding,protein_coding
ENSG00000183978,COA3,COA3,protein_coding,protein_coding
ENSG00000183979,NPB,NPB,protein_coding,protein_coding
ENSG00000184005,ST6GALNAC3,ST6GALNAC3,protein_coding,protein_coding
ENSG00000184007,PTP4A2,PTP4A2,protein_coding,protein_coding
ENSG00000184009,ACTG1,ACTG1,protein_coding,protein_coding
ENSG00000184012,TMPRSS2,TMPRSS2,protein_coding,protein_coding
ENSG00000184014,DENND5A,DENND5A,protein_coding,protein_coding
ENSG00000184022,OR2T10,OR2T10,protein_coding,protein_coding
ENSG00000184029,DSCR4,DSCR4,lncRNA,lncRNA
ENSG00000184032,KRTAP20-2,KRTAP20-2,protein_coding,protein_coding
ENSG00000184033,CTAG1B,CTAG1B,protein_coding,protein_coding
ENSG00000184047,DIABLO,DIABLO,protein_coding,protein_coding
ENSG00000184056,VPS33B,VPS33B,protein_coding,protein_coding
ENSG00000184058,TBX1,TBX1,protein_coding,protein_coding
ENSG00000184060,ADAP2,ADAP2,protein_coding,protein_coding
ENSG00000184068,SREBF2-AS1,SREBF2-AS1,lncRNA,lncRNA
ENSG00000184076,UQCR10,UQCR10,protein_coding,protein_coding
ENSG00000184083,FAM120C,FAM120C,protein_coding,protein_coding
ENSG00000184108,TRIML1,TRIML1,protein_coding,protein_coding
ENSG00000184110,EIF3C,EIF3C,protein_coding,protein_coding
ENSG00000184113,CLDN5,CLDN5,protein_coding,protein_coding
ENSG00000184117,NIPSNAP1,NIPSNAP1,protein_coding,protein_coding
ENSG00000184140,OR4F6,OR4F6,protein_coding,protein_coding
ENSG00000184144,CNTN2,CNTN2,protein_coding,protein_coding
ENSG00000184148,SPRR4,SPRR4,protein_coding,protein_coding
ENSG00000184154,LRTOMT,LRRC51,protein_coding,protein_coding
ENSG00000184155,OR10J5,OR10J5,protein_coding,protein_coding
ENSG00000184156,KCNQ3,KCNQ3,protein_coding,protein_coding
ENSG00000184160,ADRA2C,ADRA2C,protein_coding,protein_coding
ENSG00000184162,NR2C2AP,NR2C2AP,protein_coding,protein_coding
ENSG00000184163,C1QTNF12,C1QTNF12,protein_coding,protein_coding
ENSG00000184164,CRELD2,CRELD2,protein_coding,protein_coding
ENSG00000184166,OR1D2,OR1D2,protein_coding,protein_coding
ENSG00000184178,SCFD2,SCFD2,protein_coding,protein_coding
ENSG00000184182,UBE2F,UBE2F,protein_coding,protein_coding
ENSG00000184185,KCNJ12,KCNJ12,protein_coding,protein_coding
ENSG00000184194,GPR173,GPR173,protein_coding,protein_coding
ENSG00000184203,PPP1R2,PPP1R2,protein_coding,protein_coding
ENSG00000184205,TSPYL2,TSPYL2,protein_coding,protein_coding
ENSG00000184206,GOLGA6L4,GOLGA6L4,protein_coding,protein_coding
ENSG00000184207,PGP,PGP,protein_coding,protein_coding
ENSG00000184209,SNRNP35,SNRNP35,protein_coding,protein_coding
ENSG00000184210,DGAT2L6,DGAT2L6,protein_coding,protein_coding
ENSG00000184216,IRAK1,IRAK1,protein_coding,protein_coding
ENSG00000184220,CMSS1,CMSS1,protein_coding,protein_coding
ENSG00000184221,OLIG1,OLIG1,protein_coding,protein_coding
ENSG00000184224,C11orf72,NDUFV1-DT,lncRNA,lncRNA
ENSG00000184226,PCDH9,PCDH9,protein_coding,protein_coding
ENSG00000184227,ACOT1,ACOT1,protein_coding,protein_coding
ENSG00000184232,OAF,OAF,protein_coding,protein_coding
ENSG00000184254,ALDH1A3,ALDH1A3,protein_coding,protein_coding
ENSG00000184258,CDR1,,protein_coding,
ENSG00000184260,HIST2H2AC,H2AC20,protein_coding,protein_coding
ENSG00000184261,KCNK12,KCNK12,protein_coding,protein_coding
ENSG00000184270,HIST2H2AB,H2AC21,protein_coding,protein_coding
ENSG00000184271,POU6F1,POU6F1,protein_coding,protein_coding
ENSG00000184274,LINC00315,LINC00315,lncRNA,lncRNA
ENSG00000184276,DEFB108B,DEFB108B,protein_coding,protein_coding
ENSG00000184277,TM2D3,TM2D3,protein_coding,protein_coding
ENSG00000184281,TSSC4,TSSC4,protein_coding,protein_coding
ENSG00000184292,TACSTD2,TACSTD2,protein_coding,protein_coding
ENSG00000184293,CLECL1,,protein_coding,
ENSG00000184302,SIX6,SIX6,protein_coding,protein_coding
ENSG00000184304,PRKD1,PRKD1,protein_coding,protein_coding
ENSG00000184305,CCSER1,CCSER1,protein_coding,protein_coding
ENSG00000184307,ZDHHC23,ZDHHC23,protein_coding,protein_coding
ENSG00000184313,MROH7,MROH7,protein_coding,protein_coding
ENSG00000184330,S100A7A,S100A7A,protein_coding,protein_coding
ENSG00000184343,SRPK3,SRPK3,protein_coding,protein_coding
ENSG00000184344,GDF3,GDF3,protein_coding,protein_coding
ENSG00000184345,IQCF2,IQCF2,protein_coding,protein_coding
ENSG00000184347,SLIT3,SLIT3,protein_coding,protein_coding
ENSG00000184349,EFNA5,EFNA5,protein_coding,protein_coding
ENSG00000184350,MRGPRE,MRGPRE,protein_coding,protein_coding
ENSG00000184351,KRTAP19-1,KRTAP19-1,protein_coding,protein_coding
ENSG00000184357,HIST1H1B,H1-5,protein_coding,protein_coding
ENSG00000184361,SPATA32,SPATA32,protein_coding,protein_coding
ENSG00000184363,PKP3,PKP3,protein_coding,protein_coding
ENSG00000184368,MAP7D2,MAP7D2,protein_coding,protein_coding
ENSG00000184371,CSF1,CSF1,protein_coding,protein_coding
ENSG00000184374,COLEC10,COLEC10,protein_coding,protein_coding
ENSG00000184378,ACTRT3,ACTRT3,protein_coding,protein_coding
ENSG00000184381,PLA2G6,PLA2G6,protein_coding,protein_coding
ENSG00000184384,MAML2,MAML2,protein_coding,protein_coding
ENSG00000184385,UMODL1-AS1,UMODL1-AS1,lncRNA,lncRNA
ENSG00000184388,PABPC1L2B,PABPC1L2B,protein_coding,protein_coding
ENSG00000184389,A3GALT2,A3GALT2,protein_coding,protein_coding
ENSG00000184394,OR4N5,OR4N5,protein_coding,protein_coding
ENSG00000184402,SS18L1,SS18L1,protein_coding,protein_coding
ENSG00000184408,KCND2,KCND2,protein_coding,protein_coding
ENSG00000184428,TOP1MT,TOP1MT,protein_coding,protein_coding
ENSG00000184432,COPB2,COPB2,protein_coding,protein_coding
ENSG00000184434,LRRC19,LRRC19,protein_coding,protein_coding
ENSG00000184436,THAP7,THAP7,protein_coding,protein_coding
ENSG00000184441,AP001062.1,,lncRNA,lncRNA
ENSG00000184445,KNTC1,KNTC1,protein_coding,protein_coding
ENSG00000184451,CCR10,CCR10,protein_coding,protein_coding
ENSG00000184454,NCMAP,NCMAP,protein_coding,protein_coding
ENSG00000184459,BPIFC,BPIFC,protein_coding,protein_coding
ENSG00000184465,WDR27,WDR27,protein_coding,protein_coding
ENSG00000184470,TXNRD2,TXNRD2,protein_coding,protein_coding
ENSG00000184471,C1QTNF8,C1QTNF8,protein_coding,protein_coding
ENSG00000184478,OR56A3,OR56A3,protein_coding,protein_coding
ENSG00000184481,FOXO4,FOXO4,protein_coding,protein_coding
ENSG00000184486,POU3F2,POU3F2,protein_coding,protein_coding
ENSG00000184489,PTP4A3,PTP4A3,protein_coding,protein_coding
ENSG00000184492,FOXD4L1,FOXD4L1,protein_coding,protein_coding
ENSG00000184497,TMEM255B,TMEM255B,protein_coding,protein_coding
ENSG00000184500,PROS1,PROS1,protein_coding,protein_coding
ENSG00000184502,GAST,GAST,protein_coding,protein_coding
ENSG00000184507,NUTM1,NUTM1,protein_coding,protein_coding
ENSG00000184508,HDDC3,HDDC3,protein_coding,protein_coding
ENSG00000184515,BEX5,BEX5,protein_coding,protein_coding
ENSG00000184517,ZFP1,ZFP1,protein_coding,protein_coding
ENSG00000184524,CEND1,CEND1,protein_coding,protein_coding
ENSG00000184530,C6orf58,C6orf58,protein_coding,protein_coding
ENSG00000184544,DHRS7C,DHRS7C,protein_coding,protein_coding
ENSG00000184545,DUSP8,DUSP8,protein_coding,protein_coding
ENSG00000184557,SOCS3,SOCS3,protein_coding,protein_coding
ENSG00000184560,SPEM2,SPEM2,protein_coding,protein_coding
ENSG00000184564,SLITRK6,SLITRK6,protein_coding,protein_coding
ENSG00000184566,AC132216.1,,lncRNA,lncRNA
ENSG00000184571,PIWIL3,PIWIL3,protein_coding,protein_coding
ENSG00000184574,LPAR5,LPAR5,protein_coding,protein_coding
ENSG00000184575,XPOT,XPOT,protein_coding,protein_coding
ENSG00000184584,TMEM173,STING1,protein_coding,protein_coding
ENSG00000184588,PDE4B,PDE4B,protein_coding,protein_coding
ENSG00000184599,TAFA3,TAFA3,protein_coding,protein_coding
ENSG00000184601,C14orf180,C14orf180,protein_coding,protein_coding
ENSG00000184602,SNN,SNN,protein_coding,protein_coding
ENSG00000184608,FAM167A-AS1,FAM167A-AS1,lncRNA,lncRNA
ENSG00000184611,KCNH7,KCNH7,protein_coding,protein_coding
ENSG00000184613,NELL2,NELL2,protein_coding,protein_coding
ENSG00000184616,,SPDYE12,,protein_coding
ENSG00000184619,KRBA2,KRBA2,protein_coding,protein_coding
ENSG00000184634,MED12,MED12,protein_coding,protein_coding
ENSG00000184635,ZNF93,ZNF93,protein_coding,protein_coding
ENSG00000184640,SEPTIN9,SEPTIN9,protein_coding,protein_coding
ENSG00000184647,PRSS55,PRSS55,protein_coding,protein_coding
ENSG00000184650,ODF4,ODF4,protein_coding,protein_coding
ENSG00000184659,FOXD4L4,FOXD4L4,protein_coding,protein_coding
ENSG00000184661,CDCA2,CDCA2,protein_coding,protein_coding
ENSG00000184672,RALYL,RALYL,protein_coding,protein_coding
ENSG00000184675,AMER1,AMER1,protein_coding,protein_coding
ENSG00000184677,ZBTB40,ZBTB40,protein_coding,protein_coding
ENSG00000184678,HIST2H2BE,H2BC21,protein_coding,protein_coding
ENSG00000184697,CLDN6,CLDN6,protein_coding,protein_coding
ENSG00000184698,OR51M1,OR51M1,protein_coding,protein_coding
ENSG00000184702,SEPTIN5,SEPTIN5,protein_coding,protein_coding
ENSG00000184708,EIF4ENIF1,EIF4ENIF1,protein_coding,protein_coding
ENSG00000184709,LRRC26,LRRC26,protein_coding,protein_coding
ENSG00000184716,SERINC4,SERINC4,protein_coding,protein_coding
ENSG00000184719,RNLS,RNLS,protein_coding,protein_coding
ENSG00000184724,KRTAP6-1,KRTAP6-1,protein_coding,protein_coding
ENSG00000184730,APOBR,APOBR,protein_coding,protein_coding
ENSG00000184731,FAM110C,FAM110C,protein_coding,protein_coding
ENSG00000184735,DDX53,DDX53,protein_coding,protein_coding
ENSG00000184743,ATL3,ATL3,protein_coding,protein_coding
ENSG00000184752,NDUFA12,NDUFA12,protein_coding,protein_coding
ENSG00000184785,SMIM10,SMIM10,protein_coding,protein_coding
ENSG00000184786,TCTE3,DYNLT2,protein_coding,protein_coding
ENSG00000184787,UBE2G2,UBE2G2,protein_coding,protein_coding
ENSG00000184788,SATL1,SATL1,protein_coding,protein_coding
ENSG00000184792,OSBP2,OSBP2,protein_coding,protein_coding
ENSG00000184809,B3GALT5-AS1,B3GALT5-AS1,lncRNA,lncRNA
ENSG00000184811,TRARG1,TRARG1,protein_coding,protein_coding
ENSG00000184814,PRR23B,PRR23B,protein_coding,protein_coding
ENSG00000184828,ZBTB7C,ZBTB7C,protein_coding,protein_coding
ENSG00000184831,APOO,APOO,protein_coding,protein_coding
ENSG00000184838,PRR16,PRR16,protein_coding,protein_coding
ENSG00000184840,TMED9,TMED9,protein_coding,protein_coding
ENSG00000184845,DRD1,DRD1,protein_coding,protein_coding
ENSG00000184856,LINC00308,LINC00308,lncRNA,lncRNA
ENSG00000184857,TMEM186,TMEM186,protein_coding,protein_coding
ENSG00000184860,SDR42E1,SDR42E1,protein_coding,protein_coding
ENSG00000184863,RBM33,RBM33,protein_coding,protein_coding
ENSG00000184867,ARMCX2,ARMCX2,protein_coding,protein_coding
ENSG00000184887,BTBD6,BTBD6,protein_coding,protein_coding
ENSG00000184895,SRY,SRY,protein_coding,protein_coding
ENSG00000184897,H1FX,H1-10,protein_coding,protein_coding
ENSG00000184898,RBM43,RBM43,protein_coding,protein_coding
ENSG00000184900,SUMO3,SUMO3,protein_coding,protein_coding
ENSG00000184903,IMMP2L,IMMP2L,protein_coding,protein_coding
ENSG00000184905,TCEAL2,TCEAL2,protein_coding,protein_coding
ENSG00000184908,CLCNKB,CLCNKB,protein_coding,protein_coding
ENSG00000184911,DMRTC1B,DMRTC1B,protein_coding,protein_coding
ENSG00000184916,JAG2,JAG2,protein_coding,protein_coding
ENSG00000184922,FMNL1,FMNL1,protein_coding,protein_coding
ENSG00000184923,NUTM2A,NUTM2A,protein_coding,protein_coding
ENSG00000184924,PTRHD1,PTRHD1,protein_coding,protein_coding
ENSG00000184925,LCN12,LCN12,protein_coding,protein_coding
ENSG00000184933,OR6A2,OR6A2,protein_coding,protein_coding
ENSG00000184937,WT1,WT1,protein_coding,protein_coding
ENSG00000184939,ZFP90,ZFP90,protein_coding,protein_coding
ENSG00000184945,AQP12A,AQP12A,protein_coding,protein_coding
ENSG00000184949,FAM227A,FAM227A,protein_coding,protein_coding
ENSG00000184954,OR6C70,OR6C70,protein_coding,protein_coding
ENSG00000184956,MUC6,MUC6,protein_coding,protein_coding
ENSG00000184967,NOC4L,NOC4L,protein_coding,protein_coding
ENSG00000184979,USP18,USP18,protein_coding,protein_coding
ENSG00000184983,NDUFA6,NDUFA6,protein_coding,protein_coding
ENSG00000184984,CHRM5,CHRM5,protein_coding,protein_coding
ENSG00000184985,SORCS2,SORCS2,protein_coding,protein_coding
ENSG00000184986,TMEM121,TMEM121,protein_coding,protein_coding
ENSG00000184988,TMEM106A,TMEM106A,protein_coding,protein_coding
ENSG00000184990,SIVA1,SIVA1,protein_coding,protein_coding
ENSG00000184991,TTTY13,TTTY13,lncRNA,lncRNA
ENSG00000184992,BRI3BP,BRI3BP,protein_coding,protein_coding
ENSG00000184995,IFNE,IFNE,protein_coding,protein_coding
ENSG00000184999,SLC22A10,SLC22A10,protein_coding,protein_coding
ENSG00000185000,DGAT1,DGAT1,protein_coding,protein_coding
ENSG00000185002,RFX6,RFX6,protein_coding,protein_coding
ENSG00000185008,ROBO2,ROBO2,protein_coding,protein_coding
ENSG00000185009,AP3M1,AP3M1,protein_coding,protein_coding
ENSG00000185010,F8,F8,protein_coding,protein_coding
ENSG00000185013,NT5C1B,NT5C1B,protein_coding,protein_coding
ENSG00000185015,CA13,CA13,protein_coding,protein_coding
ENSG00000185019,UBOX5,UBOX5,protein_coding,protein_coding
ENSG00000185022,MAFF,MAFF,protein_coding,protein_coding
ENSG00000185024,BRF1,BRF1,protein_coding,protein_coding
ENSG00000185028,LRRC14B,LRRC14B,protein_coding,protein_coding
ENSG00000185033,SEMA4B,SEMA4B,protein_coding,protein_coding
ENSG00000185038,MROH2A,MROH2A,protein_coding,protein_coding
ENSG00000185040,SPDYE16,SPDYE16,protein_coding,protein_coding
ENSG00000185043,CIB1,CIB1,protein_coding,protein_coding
ENSG00000185046,ANKS1B,ANKS1B,protein_coding,protein_coding
ENSG00000185049,NELFA,NELFA,protein_coding,protein_coding
ENSG00000185052,SLC24A3,SLC24A3,protein_coding,protein_coding
ENSG00000185053,SGCZ,SGCZ,protein_coding,protein_coding
ENSG00000185055,EFCAB10,EFCAB10,protein_coding,protein_coding
ENSG00000185056,C5orf47,C5orf47,protein_coding,protein_coding
ENSG00000185065,AC000068.1,UFD1-AS1,lncRNA,lncRNA
ENSG00000185069,KRT76,KRT76,protein_coding,protein_coding
ENSG00000185070,FLRT2,FLRT2,protein_coding,protein_coding
ENSG00000185085,INTS5,INTS5,protein_coding,protein_coding
ENSG00000185088,RPS27L,RPS27L,protein_coding,protein_coding
ENSG00000185090,MANEAL,MANEAL,protein_coding,protein_coding
ENSG00000185100,ADSSL1,ADSS1,protein_coding,protein_coding
ENSG00000185101,ANO9,ANO9,protein_coding,protein_coding
ENSG00000185104,FAF1,FAF1,protein_coding,protein_coding
ENSG00000185105,MYADML2,MYADML2,protein_coding,protein_coding
ENSG00000185112,FAM43A,FAM43A,protein_coding,protein_coding
